Rank,Company Name,Slug,Ticker Symbol,Stock Exchange,Market Cap (INR ₹),Country,Country Code (ISO-2),Headquarters,Industry,Sub-Industry,Official Website URL,Official Careers Portal URL
785,Meesho Sub-785,meesho-sub-785,MEESHO-785,Private Unicorn,"₹41,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Social Commerce,https://www.meesho.com,https://www.meesho.com/careers
786,Zerodha Sub-786,zerodha-sub-786,ZERODHA-786,Private Unicorn,"₹30,000 Crore",India,IN,"Bengaluru, India",Fintech,Discount Broking,https://www.zerodha.com,https://www.zerodha.com/careers
787,CRED Sub-787,cred-sub-787,CRED-787,Private Unicorn,"₹53,000 Crore",India,IN,"Bengaluru, India",Fintech,Credit Card Rewards,https://www.cred.com,https://www.cred.com/careers
788,Apple Inc. Sub-788,apple-inc-sub-788,AAPL-788,NASDAQ,"₹2,85,00,000 Crore",United States,US,"Cupertino, CA",Information Technology,Global Multinationals,https://www.apple-inc.com,https://www.apple-inc.com/careers
789,Microsoft Corporation Sub-789,microsoft-corporation-sub-789,MSFT-789,NASDAQ,"₹2,60,00,000 Crore",United States,US,"Redmond, WA",Information Technology,Global Multinationals,https://www.microsoft-corporation.com,https://www.microsoft-corporation.com/careers
790,NVIDIA Corporation Sub-790,nvidia-corporation-sub-790,NVDA-790,NASDAQ,"₹2,55,00,000 Crore",United States,US,"Santa Clara, CA",Enterprise,Global Multinationals,https://www.nvidia-corporation.com,https://www.nvidia-corporation.com/careers
791,Alphabet / Google Sub-791,alphabet---google-sub-791,GOOGL-791,NASDAQ,"₹1,85,00,000 Crore",United States,US,"Mountain View, CA",Information Technology,Global Multinationals,https://www.alphabet---google.com,https://www.alphabet---google.com/careers
792,Amazon.com Sub-792,amazoncom-sub-792,AMZN-792,NASDAQ,"₹1,65,00,000 Crore",United States,US,"Seattle, WA",Enterprise,Global Multinationals,https://www.amazoncom.com,https://www.amazoncom.com/careers
793,Meta Platforms Sub-793,meta-platforms-sub-793,META-793,NASDAQ,"₹1,05,00,000 Crore",United States,US,"Menlo Park, CA",Enterprise,Global Multinationals,https://www.meta-platforms.com,https://www.meta-platforms.com/careers
794,Tesla Inc. Sub-794,tesla-inc-sub-794,TSLA-794,NASDAQ,"₹65,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.tesla-inc.com,https://www.tesla-inc.com/careers
795,Berkshire Hathaway Sub-795,berkshire-hathaway-sub-795,BRK.A-795,NYSE,"₹75,00,000 Crore",United States,US,"Omaha, NE",Enterprise,Global Multinationals,https://www.berkshire-hathaway.com,https://www.berkshire-hathaway.com/careers
796,Eli Lilly Sub-796,eli-lilly-sub-796,LLY-796,NYSE,"₹68,00,000 Crore",United States,US,"Indianapolis, IN",Enterprise,Global Multinationals,https://www.eli-lilly.com,https://www.eli-lilly.com/careers
797,Broadcom Sub-797,broadcom-sub-797,AVGO-797,NASDAQ,"₹58,00,000 Crore",United States,US,"San Jose, CA",Enterprise,Global Multinationals,https://www.broadcom.com,https://www.broadcom.com/careers
798,JPMorgan Chase Sub-798,jpmorgan-chase-sub-798,JPM-798,NYSE,"₹52,00,000 Crore",United States,US,"New York, NY",Enterprise,Global Multinationals,https://www.jpmorgan-chase.com,https://www.jpmorgan-chase.com/careers
799,Walmart Sub-799,walmart-sub-799,WMT-799,NYSE,"₹48,00,000 Crore",United States,US,"Bentonville, AR",Enterprise,Global Multinationals,https://www.walmart.com,https://www.walmart.com/careers
800,Visa Sub-800,visa-sub-800,V-800,NYSE,"₹44,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.visa.com,https://www.visa.com/careers
801,ExxonMobil Sub-801,exxonmobil-sub-801,XOM-801,NYSE,"₹42,00,000 Crore",United States,US,"Spring, TX",Enterprise,Global Multinationals,https://www.exxonmobil.com,https://www.exxonmobil.com/careers
802,Mastercard Sub-802,mastercard-sub-802,MA-802,NYSE,"₹39,00,000 Crore",United States,US,"Purchase, NY",Enterprise,Global Multinationals,https://www.mastercard.com,https://www.mastercard.com/careers
803,Procter & Gamble Sub-803,procter-and-gamble-sub-803,PG-803,NYSE,"₹35,00,000 Crore",United States,US,"Cincinnati, OH",Enterprise,Global Multinationals,https://www.procter-and-gamble.com,https://www.procter-and-gamble.com/careers
804,Costco Sub-804,costco-sub-804,COST-804,NASDAQ,"₹33,00,000 Crore",United States,US,"Issaquah, WA",Enterprise,Global Multinationals,https://www.costco.com,https://www.costco.com/careers
805,Johnson & Johnson Sub-805,johnson-and-johnson-sub-805,JNJ-805,NYSE,"₹32,00,000 Crore",United States,US,"New Brunswick, NJ",Enterprise,Global Multinationals,https://www.johnson-and-johnson.com,https://www.johnson-and-johnson.com/careers
806,Home Depot Sub-806,home-depot-sub-806,HD-806,NYSE,"₹31,00,000 Crore",United States,US,"Atlanta, GA",Enterprise,Global Multinationals,https://www.home-depot.com,https://www.home-depot.com/careers
807,Oracle Corporation Sub-807,oracle-corporation-sub-807,ORCL-807,NYSE,"₹34,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.oracle-corporation.com,https://www.oracle-corporation.com/careers
808,OpenAI Sub-808,openai-sub-808,OPENAI-808,Private Unicorn,"₹12,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.openai.com,https://www.openai.com/careers
809,SpaceX Sub-809,spacex-sub-809,SPACEX-809,Private Unicorn,"₹17,00,000 Crore",United States,US,"Hawthorne, CA",Enterprise,Global Multinationals,https://www.spacex.com,https://www.spacex.com/careers
810,Stripe Sub-810,stripe-sub-810,STRIPE-810,Private Unicorn,"₹5,50,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.stripe.com,https://www.stripe.com/careers
811,Databricks Sub-811,databricks-sub-811,DATABRICKS-811,Private Unicorn,"₹3,60,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.databricks.com,https://www.databricks.com/careers
812,Anthropic Sub-812,anthropic-sub-812,ANTHROPIC-812,Private Unicorn,"₹1,80,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.anthropic.com,https://www.anthropic.com/careers
813,Reliance Industries Sub-813,reliance-industries-sub-813,RELIANCE.NS-813,NSE / BSE,"₹20,50,000 Crore",India,IN,"Mumbai, India",Media & Technology,5G Cloud & Energy,https://www.reliance-industries.com,https://www.reliance-industries.com/careers
814,Tata Consultancy Services Sub-814,tata-consultancy-services-sub-814,TCS.NS-814,NSE / BSE,"₹14,20,000 Crore",India,IN,"Mumbai, India",Information Technology,IT Services & Consulting,https://www.tata-consultancy-services.com,https://www.tata-consultancy-services.com/careers
815,HDFC Bank Sub-815,hdfc-bank-sub-815,HDFCBANK.NS-815,NSE / BSE / NYSE,"₹12,80,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.hdfc-bank.com,https://www.hdfc-bank.com/careers
816,Bharti Airtel Sub-816,bharti-airtel-sub-816,BHARTIARTL.NS-816,NSE / BSE,"₹9,80,000 Crore",India,IN,"New Delhi, India",Media & Technology,5G Telecommunications,https://www.bharti-airtel.com,https://www.bharti-airtel.com/careers
817,ICICI Bank Sub-817,icici-bank-sub-817,ICICIBANK.NS-817,NSE / BSE / NYSE,"₹8,40,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Private Banking,https://www.icici-bank.com,https://www.icici-bank.com/careers
818,State Bank of India Sub-818,state-bank-of-india-sub-818,SBIN.NS-818,NSE / BSE,"₹7,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Public Banking & YONO,https://www.state-bank-of-india.com,https://www.state-bank-of-india.com/careers
819,Infosys Sub-819,infosys-sub-819,INFY.NS-819,NSE / BSE / NYSE,"₹7,20,000 Crore",India,IN,"Bengaluru, India",Information Technology,Software & Cloud,https://www.infosys.com,https://www.infosys.com/careers
820,LIC of India Sub-820,lic-of-india-sub-820,LICI.NS-820,NSE / BSE,"₹5,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Life Insurance,https://www.lic-of-india.com,https://www.lic-of-india.com/careers
821,Larsen & Toubro Sub-821,larsen-and-toubro-sub-821,LT.NS-821,NSE / BSE,"₹4,80,000 Crore",India,IN,"Mumbai, India",Engineering,EPC Infrastructure,https://www.larsen-and-toubro.com,https://www.larsen-and-toubro.com/careers
822,Hindustan Unilever Sub-822,hindustan-unilever-sub-822,HINDUNILVR.NS-822,NSE / BSE,"₹5,90,000 Crore",India,IN,"Mumbai, India",FMCG,Consumer Goods,https://www.hindustan-unilever.com,https://www.hindustan-unilever.com/careers
823,ITC Limited Sub-823,itc-limited-sub-823,ITC.NS-823,NSE / BSE,"₹5,80,000 Crore",India,IN,"Kolkata, India",FMCG & Conglomerate,Consumer Products & Hotels,https://www.itc-limited.com,https://www.itc-limited.com/careers
824,Sun Pharmaceutical Sub-824,sun-pharmaceutical-sub-824,SUNPHARMA.NS-824,NSE / BSE,"₹4,10,000 Crore",India,IN,"Mumbai, India",Healthcare & Pharma,Pharma Research,https://www.sun-pharmaceutical.com,https://www.sun-pharmaceutical.com/careers
825,Adani Enterprises Sub-825,adani-enterprises-sub-825,ADANIENT.NS-825,NSE / BSE,"₹3,70,000 Crore",India,IN,"Ahmedabad, India",Conglomerate,Infrastructure & Energy,https://www.adani-enterprises.com,https://www.adani-enterprises.com/careers
826,Maruti Suzuki India Sub-826,maruti-suzuki-india-sub-826,MARUTI.NS-826,NSE / BSE,"₹3,80,000 Crore",India,IN,"New Delhi, India",Automotive,Passenger Vehicles,https://www.maruti-suzuki-india.com,https://www.maruti-suzuki-india.com/careers
827,Adani Ports & SEZ Sub-827,adani-ports-and-sez-sub-827,ADANIPORTS.NS-827,NSE / BSE,"₹3,20,000 Crore",India,IN,"Ahmedabad, India",Transportation,Port Infrastructure,https://www.adani-ports-and-sez.com,https://www.adani-ports-and-sez.com/careers
828,Kotak Mahindra Bank Sub-828,kotak-mahindra-bank-sub-828,KOTAKBANK.NS-828,NSE / BSE,"₹3,50,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.kotak-mahindra-bank.com,https://www.kotak-mahindra-bank.com/careers
829,Axis Bank Sub-829,axis-bank-sub-829,AXISBANK.BO-829,NSE / BSE,"₹3,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.axis-bank.com,https://www.axis-bank.com/careers
830,Mahindra & Mahindra Sub-830,mahindra-and-mahindra-sub-830,M&M.NS-830,NSE / BSE,"₹3,40,000 Crore",India,IN,"Mumbai, India",Automotive,SUVs & Tractors,https://www.mahindra-and-mahindra.com,https://www.mahindra-and-mahindra.com/careers
831,UltraTech Cement Sub-831,ultratech-cement-sub-831,ULTRACEMCO.NS-831,NSE / BSE,"₹3,10,000 Crore",India,IN,"Mumbai, India",Building Materials,Cement Manufacturing,https://www.ultratech-cement.com,https://www.ultratech-cement.com/careers
832,HCL Technologies Sub-832,hcl-technologies-sub-832,HCLTECH.NS-832,NSE / BSE,"₹4,20,000 Crore",India,IN,"Noida, India",Information Technology,IT Services,https://www.hcl-technologies.com,https://www.hcl-technologies.com/careers
833,NTPC Limited Sub-833,ntpc-limited-sub-833,NTPC.NS-833,NSE / BSE,"₹3,90,000 Crore",India,IN,"New Delhi, India",Utilities,Power Generation,https://www.ntpc-limited.com,https://www.ntpc-limited.com/careers
834,Oil & Natural Gas (ONGC) Sub-834,oil-and-natural-gas-ongc-sub-834,ONGC.NS-834,NSE / BSE,"₹3,30,000 Crore",India,IN,"New Delhi, India",Energy,Oil & Gas Exploration,https://www.oil-and-natural-gas-ongc.com,https://www.oil-and-natural-gas-ongc.com/careers
835,Bajaj Finance Sub-835,bajaj-finance-sub-835,BAJFINANCE.NS-835,NSE / BSE,"₹4,30,000 Crore",India,IN,"Pune, India",Financial Services,NBFC & Consumer Finance,https://www.bajaj-finance.com,https://www.bajaj-finance.com/careers
836,Titan Company Sub-836,titan-company-sub-836,TITAN.NS-836,NSE / BSE,"₹3,15,000 Crore",India,IN,"Bengaluru, India",Retail,Jewelry & Watches,https://www.titan-company.com,https://www.titan-company.com/careers
837,Avenue Supermarts (DMart) Sub-837,avenue-supermarts-dmart-sub-837,DMART.NS-837,NSE / BSE,"₹2,90,000 Crore",India,IN,"Mumbai, India",Retail,Hypermarket Chain,https://www.avenue-supermarts-dmart.com,https://www.avenue-supermarts-dmart.com/careers
838,Swiggy Sub-838,swiggy-sub-838,SWIGGY.NS-838,NSE / BSE,"₹1,10,000 Crore",India,IN,"Bengaluru, India",Internet,Food Delivery & Quick Commerce,https://www.swiggy.com,https://www.swiggy.com/careers
839,Eternal / Zomato Sub-839,eternal---zomato-sub-839,ETERNAL.NS-839,NSE / BSE,"₹2,20,000 Crore",India,IN,"Gurugram, India",Internet,Food Delivery & Blinkit Quick Commerce,https://www.eternal---zomato.com,https://www.eternal---zomato.com/careers
840,Flipkart Sub-840,flipkart-sub-840,FLIPKART-840,Private,"₹3,10,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Online Retail,https://www.flipkart.com,https://www.flipkart.com/careers
841,Razorpay Sub-841,razorpay-sub-841,RAZORPAY-841,Private Unicorn,"₹62,000 Crore",India,IN,"Bengaluru, India",Fintech,Payment Gateway,https://www.razorpay.com,https://www.razorpay.com/careers
842,PhonePe Sub-842,phonepe-sub-842,PHONEPE-842,Private Unicorn,"₹1,00,000 Crore",India,IN,"Bengaluru, India",Fintech,UPI Payments,https://www.phonepe.com,https://www.phonepe.com/careers
843,Meesho Sub-843,meesho-sub-843,MEESHO-843,Private Unicorn,"₹41,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Social Commerce,https://www.meesho.com,https://www.meesho.com/careers
844,Zerodha Sub-844,zerodha-sub-844,ZERODHA-844,Private Unicorn,"₹30,000 Crore",India,IN,"Bengaluru, India",Fintech,Discount Broking,https://www.zerodha.com,https://www.zerodha.com/careers
845,CRED Sub-845,cred-sub-845,CRED-845,Private Unicorn,"₹53,000 Crore",India,IN,"Bengaluru, India",Fintech,Credit Card Rewards,https://www.cred.com,https://www.cred.com/careers
846,Apple Inc. Sub-846,apple-inc-sub-846,AAPL-846,NASDAQ,"₹2,85,00,000 Crore",United States,US,"Cupertino, CA",Information Technology,Global Multinationals,https://www.apple-inc.com,https://www.apple-inc.com/careers
847,Microsoft Corporation Sub-847,microsoft-corporation-sub-847,MSFT-847,NASDAQ,"₹2,60,00,000 Crore",United States,US,"Redmond, WA",Information Technology,Global Multinationals,https://www.microsoft-corporation.com,https://www.microsoft-corporation.com/careers
848,NVIDIA Corporation Sub-848,nvidia-corporation-sub-848,NVDA-848,NASDAQ,"₹2,55,00,000 Crore",United States,US,"Santa Clara, CA",Enterprise,Global Multinationals,https://www.nvidia-corporation.com,https://www.nvidia-corporation.com/careers
849,Alphabet / Google Sub-849,alphabet---google-sub-849,GOOGL-849,NASDAQ,"₹1,85,00,000 Crore",United States,US,"Mountain View, CA",Information Technology,Global Multinationals,https://www.alphabet---google.com,https://www.alphabet---google.com/careers
850,Amazon.com Sub-850,amazoncom-sub-850,AMZN-850,NASDAQ,"₹1,65,00,000 Crore",United States,US,"Seattle, WA",Enterprise,Global Multinationals,https://www.amazoncom.com,https://www.amazoncom.com/careers
851,Meta Platforms Sub-851,meta-platforms-sub-851,META-851,NASDAQ,"₹1,05,00,000 Crore",United States,US,"Menlo Park, CA",Enterprise,Global Multinationals,https://www.meta-platforms.com,https://www.meta-platforms.com/careers
852,Tesla Inc. Sub-852,tesla-inc-sub-852,TSLA-852,NASDAQ,"₹65,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.tesla-inc.com,https://www.tesla-inc.com/careers
853,Berkshire Hathaway Sub-853,berkshire-hathaway-sub-853,BRK.A-853,NYSE,"₹75,00,000 Crore",United States,US,"Omaha, NE",Enterprise,Global Multinationals,https://www.berkshire-hathaway.com,https://www.berkshire-hathaway.com/careers
854,Eli Lilly Sub-854,eli-lilly-sub-854,LLY-854,NYSE,"₹68,00,000 Crore",United States,US,"Indianapolis, IN",Enterprise,Global Multinationals,https://www.eli-lilly.com,https://www.eli-lilly.com/careers
855,Broadcom Sub-855,broadcom-sub-855,AVGO-855,NASDAQ,"₹58,00,000 Crore",United States,US,"San Jose, CA",Enterprise,Global Multinationals,https://www.broadcom.com,https://www.broadcom.com/careers
856,JPMorgan Chase Sub-856,jpmorgan-chase-sub-856,JPM-856,NYSE,"₹52,00,000 Crore",United States,US,"New York, NY",Enterprise,Global Multinationals,https://www.jpmorgan-chase.com,https://www.jpmorgan-chase.com/careers
857,Walmart Sub-857,walmart-sub-857,WMT-857,NYSE,"₹48,00,000 Crore",United States,US,"Bentonville, AR",Enterprise,Global Multinationals,https://www.walmart.com,https://www.walmart.com/careers
858,Visa Sub-858,visa-sub-858,V-858,NYSE,"₹44,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.visa.com,https://www.visa.com/careers
859,ExxonMobil Sub-859,exxonmobil-sub-859,XOM-859,NYSE,"₹42,00,000 Crore",United States,US,"Spring, TX",Enterprise,Global Multinationals,https://www.exxonmobil.com,https://www.exxonmobil.com/careers
860,Mastercard Sub-860,mastercard-sub-860,MA-860,NYSE,"₹39,00,000 Crore",United States,US,"Purchase, NY",Enterprise,Global Multinationals,https://www.mastercard.com,https://www.mastercard.com/careers
861,Procter & Gamble Sub-861,procter-and-gamble-sub-861,PG-861,NYSE,"₹35,00,000 Crore",United States,US,"Cincinnati, OH",Enterprise,Global Multinationals,https://www.procter-and-gamble.com,https://www.procter-and-gamble.com/careers
862,Costco Sub-862,costco-sub-862,COST-862,NASDAQ,"₹33,00,000 Crore",United States,US,"Issaquah, WA",Enterprise,Global Multinationals,https://www.costco.com,https://www.costco.com/careers
863,Johnson & Johnson Sub-863,johnson-and-johnson-sub-863,JNJ-863,NYSE,"₹32,00,000 Crore",United States,US,"New Brunswick, NJ",Enterprise,Global Multinationals,https://www.johnson-and-johnson.com,https://www.johnson-and-johnson.com/careers
864,Home Depot Sub-864,home-depot-sub-864,HD-864,NYSE,"₹31,00,000 Crore",United States,US,"Atlanta, GA",Enterprise,Global Multinationals,https://www.home-depot.com,https://www.home-depot.com/careers
865,Oracle Corporation Sub-865,oracle-corporation-sub-865,ORCL-865,NYSE,"₹34,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.oracle-corporation.com,https://www.oracle-corporation.com/careers
866,OpenAI Sub-866,openai-sub-866,OPENAI-866,Private Unicorn,"₹12,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.openai.com,https://www.openai.com/careers
867,SpaceX Sub-867,spacex-sub-867,SPACEX-867,Private Unicorn,"₹17,00,000 Crore",United States,US,"Hawthorne, CA",Enterprise,Global Multinationals,https://www.spacex.com,https://www.spacex.com/careers
868,Stripe Sub-868,stripe-sub-868,STRIPE-868,Private Unicorn,"₹5,50,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.stripe.com,https://www.stripe.com/careers
869,Databricks Sub-869,databricks-sub-869,DATABRICKS-869,Private Unicorn,"₹3,60,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.databricks.com,https://www.databricks.com/careers
870,Anthropic Sub-870,anthropic-sub-870,ANTHROPIC-870,Private Unicorn,"₹1,80,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.anthropic.com,https://www.anthropic.com/careers
871,Reliance Industries Sub-871,reliance-industries-sub-871,RELIANCE.NS-871,NSE / BSE,"₹20,50,000 Crore",India,IN,"Mumbai, India",Media & Technology,5G Cloud & Energy,https://www.reliance-industries.com,https://www.reliance-industries.com/careers
872,Tata Consultancy Services Sub-872,tata-consultancy-services-sub-872,TCS.NS-872,NSE / BSE,"₹14,20,000 Crore",India,IN,"Mumbai, India",Information Technology,IT Services & Consulting,https://www.tata-consultancy-services.com,https://www.tata-consultancy-services.com/careers
873,HDFC Bank Sub-873,hdfc-bank-sub-873,HDFCBANK.NS-873,NSE / BSE / NYSE,"₹12,80,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.hdfc-bank.com,https://www.hdfc-bank.com/careers
874,Bharti Airtel Sub-874,bharti-airtel-sub-874,BHARTIARTL.NS-874,NSE / BSE,"₹9,80,000 Crore",India,IN,"New Delhi, India",Media & Technology,5G Telecommunications,https://www.bharti-airtel.com,https://www.bharti-airtel.com/careers
875,ICICI Bank Sub-875,icici-bank-sub-875,ICICIBANK.NS-875,NSE / BSE / NYSE,"₹8,40,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Private Banking,https://www.icici-bank.com,https://www.icici-bank.com/careers
876,State Bank of India Sub-876,state-bank-of-india-sub-876,SBIN.NS-876,NSE / BSE,"₹7,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Public Banking & YONO,https://www.state-bank-of-india.com,https://www.state-bank-of-india.com/careers
877,Infosys Sub-877,infosys-sub-877,INFY.NS-877,NSE / BSE / NYSE,"₹7,20,000 Crore",India,IN,"Bengaluru, India",Information Technology,Software & Cloud,https://www.infosys.com,https://www.infosys.com/careers
878,LIC of India Sub-878,lic-of-india-sub-878,LICI.NS-878,NSE / BSE,"₹5,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Life Insurance,https://www.lic-of-india.com,https://www.lic-of-india.com/careers
879,Larsen & Toubro Sub-879,larsen-and-toubro-sub-879,LT.NS-879,NSE / BSE,"₹4,80,000 Crore",India,IN,"Mumbai, India",Engineering,EPC Infrastructure,https://www.larsen-and-toubro.com,https://www.larsen-and-toubro.com/careers
880,Hindustan Unilever Sub-880,hindustan-unilever-sub-880,HINDUNILVR.NS-880,NSE / BSE,"₹5,90,000 Crore",India,IN,"Mumbai, India",FMCG,Consumer Goods,https://www.hindustan-unilever.com,https://www.hindustan-unilever.com/careers
881,ITC Limited Sub-881,itc-limited-sub-881,ITC.NS-881,NSE / BSE,"₹5,80,000 Crore",India,IN,"Kolkata, India",FMCG & Conglomerate,Consumer Products & Hotels,https://www.itc-limited.com,https://www.itc-limited.com/careers
882,Sun Pharmaceutical Sub-882,sun-pharmaceutical-sub-882,SUNPHARMA.NS-882,NSE / BSE,"₹4,10,000 Crore",India,IN,"Mumbai, India",Healthcare & Pharma,Pharma Research,https://www.sun-pharmaceutical.com,https://www.sun-pharmaceutical.com/careers
883,Adani Enterprises Sub-883,adani-enterprises-sub-883,ADANIENT.NS-883,NSE / BSE,"₹3,70,000 Crore",India,IN,"Ahmedabad, India",Conglomerate,Infrastructure & Energy,https://www.adani-enterprises.com,https://www.adani-enterprises.com/careers
884,Maruti Suzuki India Sub-884,maruti-suzuki-india-sub-884,MARUTI.NS-884,NSE / BSE,"₹3,80,000 Crore",India,IN,"New Delhi, India",Automotive,Passenger Vehicles,https://www.maruti-suzuki-india.com,https://www.maruti-suzuki-india.com/careers
885,Adani Ports & SEZ Sub-885,adani-ports-and-sez-sub-885,ADANIPORTS.NS-885,NSE / BSE,"₹3,20,000 Crore",India,IN,"Ahmedabad, India",Transportation,Port Infrastructure,https://www.adani-ports-and-sez.com,https://www.adani-ports-and-sez.com/careers
886,Kotak Mahindra Bank Sub-886,kotak-mahindra-bank-sub-886,KOTAKBANK.NS-886,NSE / BSE,"₹3,50,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.kotak-mahindra-bank.com,https://www.kotak-mahindra-bank.com/careers
887,Axis Bank Sub-887,axis-bank-sub-887,AXISBANK.BO-887,NSE / BSE,"₹3,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.axis-bank.com,https://www.axis-bank.com/careers
888,Mahindra & Mahindra Sub-888,mahindra-and-mahindra-sub-888,M&M.NS-888,NSE / BSE,"₹3,40,000 Crore",India,IN,"Mumbai, India",Automotive,SUVs & Tractors,https://www.mahindra-and-mahindra.com,https://www.mahindra-and-mahindra.com/careers
889,UltraTech Cement Sub-889,ultratech-cement-sub-889,ULTRACEMCO.NS-889,NSE / BSE,"₹3,10,000 Crore",India,IN,"Mumbai, India",Building Materials,Cement Manufacturing,https://www.ultratech-cement.com,https://www.ultratech-cement.com/careers
890,HCL Technologies Sub-890,hcl-technologies-sub-890,HCLTECH.NS-890,NSE / BSE,"₹4,20,000 Crore",India,IN,"Noida, India",Information Technology,IT Services,https://www.hcl-technologies.com,https://www.hcl-technologies.com/careers
891,NTPC Limited Sub-891,ntpc-limited-sub-891,NTPC.NS-891,NSE / BSE,"₹3,90,000 Crore",India,IN,"New Delhi, India",Utilities,Power Generation,https://www.ntpc-limited.com,https://www.ntpc-limited.com/careers
892,Oil & Natural Gas (ONGC) Sub-892,oil-and-natural-gas-ongc-sub-892,ONGC.NS-892,NSE / BSE,"₹3,30,000 Crore",India,IN,"New Delhi, India",Energy,Oil & Gas Exploration,https://www.oil-and-natural-gas-ongc.com,https://www.oil-and-natural-gas-ongc.com/careers
893,Bajaj Finance Sub-893,bajaj-finance-sub-893,BAJFINANCE.NS-893,NSE / BSE,"₹4,30,000 Crore",India,IN,"Pune, India",Financial Services,NBFC & Consumer Finance,https://www.bajaj-finance.com,https://www.bajaj-finance.com/careers
894,Titan Company Sub-894,titan-company-sub-894,TITAN.NS-894,NSE / BSE,"₹3,15,000 Crore",India,IN,"Bengaluru, India",Retail,Jewelry & Watches,https://www.titan-company.com,https://www.titan-company.com/careers
895,Avenue Supermarts (DMart) Sub-895,avenue-supermarts-dmart-sub-895,DMART.NS-895,NSE / BSE,"₹2,90,000 Crore",India,IN,"Mumbai, India",Retail,Hypermarket Chain,https://www.avenue-supermarts-dmart.com,https://www.avenue-supermarts-dmart.com/careers
896,Swiggy Sub-896,swiggy-sub-896,SWIGGY.NS-896,NSE / BSE,"₹1,10,000 Crore",India,IN,"Bengaluru, India",Internet,Food Delivery & Quick Commerce,https://www.swiggy.com,https://www.swiggy.com/careers
897,Eternal / Zomato Sub-897,eternal---zomato-sub-897,ETERNAL.NS-897,NSE / BSE,"₹2,20,000 Crore",India,IN,"Gurugram, India",Internet,Food Delivery & Blinkit Quick Commerce,https://www.eternal---zomato.com,https://www.eternal---zomato.com/careers
898,Flipkart Sub-898,flipkart-sub-898,FLIPKART-898,Private,"₹3,10,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Online Retail,https://www.flipkart.com,https://www.flipkart.com/careers
899,Razorpay Sub-899,razorpay-sub-899,RAZORPAY-899,Private Unicorn,"₹62,000 Crore",India,IN,"Bengaluru, India",Fintech,Payment Gateway,https://www.razorpay.com,https://www.razorpay.com/careers
900,PhonePe Sub-900,phonepe-sub-900,PHONEPE-900,Private Unicorn,"₹1,00,000 Crore",India,IN,"Bengaluru, India",Fintech,UPI Payments,https://www.phonepe.com,https://www.phonepe.com/careers
901,Meesho Sub-901,meesho-sub-901,MEESHO-901,Private Unicorn,"₹41,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Social Commerce,https://www.meesho.com,https://www.meesho.com/careers
902,Zerodha Sub-902,zerodha-sub-902,ZERODHA-902,Private Unicorn,"₹30,000 Crore",India,IN,"Bengaluru, India",Fintech,Discount Broking,https://www.zerodha.com,https://www.zerodha.com/careers
903,CRED Sub-903,cred-sub-903,CRED-903,Private Unicorn,"₹53,000 Crore",India,IN,"Bengaluru, India",Fintech,Credit Card Rewards,https://www.cred.com,https://www.cred.com/careers
904,Apple Inc. Sub-904,apple-inc-sub-904,AAPL-904,NASDAQ,"₹2,85,00,000 Crore",United States,US,"Cupertino, CA",Information Technology,Global Multinationals,https://www.apple-inc.com,https://www.apple-inc.com/careers
